,DEPTH (M),BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),KLOGH (MD)
3919,4065.8796,0.057562,1.0,0.0,0.057562,0.9,2.66,0.0204227,0.0,1.0,120.7437,0.509,0.0076
3920,4066.032,0.064763,1.0,0.0,0.064763,0.9,2.66,0.0204222,0.0,1.0,120.7473,0.5245,0.0063
3921,4066.1844,0.123786,1.0,0.0,0.123786,0.9,2.66,0.0204217,0.0,1.0,120.7508,0.4692,0.01
3922,4066.3368,0.189686,0.0,0.0,0.189686,0.9,2.66,0.0204212,1.0,1.0,120.7544,0.3536,2.1618
3923,4066.4892,0.202824,0.0,0.0,0.202824,0.9,2.66,0.0204207,1.0,1.0,120.7579,0.2375,30.5347
3924,4066.6416,0.215408,0.0,0.0,0.219297,0.9,2.66,0.0204201,1.0,0.9823,120.7615,0.1943,101.3422
3925,4066.794,0.217796,0.0,0.0,0.226956,0.9,2.66,0.0204196,1.0,0.9596,120.7651,0.1587,243.9135
3926,4066.9464,0.217604,0.0,0.0,0.2238679999999999,0.9,2.66,0.0204191,1.0,0.972,120.7686,0.1736,169.1352
3927,4067.0988,0.219962,0.0,0.0,0.220467,0.9,2.66,0.0204186,1.0,0.9977,120.7722,0.1827,131.6423
3928,4067.2512,0.2225909999999999,0.0,0.0,0.224183,0.9,2.66,0.0204180999999999,1.0,0.9929,120.7757,0.1565999999999999,242.3882
3929,4067.4036,0.225187,0.0,0.0,0.2273599999999999,0.9,2.66,0.0204175999999999,1.0,0.9904,120.7793,0.1544,268.4853
3930,4067.556,0.231823,0.0,0.0,0.231823,0.9,2.66,0.0204171,1.0,1.0,120.7828,0.1556,284.47
3931,4067.7084,0.228831,0.0,0.0,0.228831,0.9,2.66,0.0204166,1.0,1.0,120.7864,0.1656,218.9316
3932,4067.8608,0.228385,0.0,0.0,0.228385,0.9,2.66,0.0204160999999999,1.0,1.0,120.7899,0.1584,252.1634
3933,4068.0132,0.231748,0.0,0.0,0.2419639999999999,0.9,2.66,0.0204155,1.0,0.9578,120.7935,0.1577,328.4271
3934,4068.1656,0.1995,0.0,0.0,0.1995,0.9,2.66,0.020415,1.0,1.0,120.7971,0.1649,129.4647
3935,4068.318,0.2179429999999999,0.0,0.0,0.2179429999999999,0.9,2.66,0.0204145,1.0,1.0,120.8006,0.1689,167.3845
3936,4068.4704,0.225748,0.0,0.0,0.225748,0.9,2.66,0.0204139999999999,1.0,1.0,120.8042,0.1829,144.6095
3937,4068.6228,0.23392,0.0,0.0,0.23392,0.9,2.66,0.0204134999999999,1.0,1.0,120.8077,0.1879,151.3113
3938,4068.7752,0.232271,0.0,0.0,0.232271,0.9,2.66,0.020413,1.0,1.0,120.8113,0.1849,156.3778
3939,4068.9276,0.235364,0.0,0.0,0.237056,0.9,2.66,0.0204125,1.0,0.9929,120.8148,0.1903,152.7333
3940,4069.08,0.233142,0.0,0.0,0.239637,0.9,2.66,0.020412,1.0,0.9729,120.8184,0.1934,149.9908
3941,4069.2324,0.232091,0.0,0.0,0.238957,0.9,2.66,0.0204115,1.0,0.9713,120.82190000000004,0.2009,127.0292
3942,4069.3848,0.232163,0.0,0.0,0.2363219999999999,0.9,2.66,0.020411,1.0,0.9824,120.8255,0.2012,120.151
3943,4069.5372,0.235271,0.0,0.0,0.235271,0.9,2.66,0.0204104999999999,1.0,1.0,120.829,0.2045,109.965
3944,4069.6896,0.193803,0.0,0.0,0.193803,0.9,2.66,0.0204099,1.0,1.0,120.83260000000004,0.1969999999999999,59.8616
3945,4069.842,0.155164,0.0,0.0,0.155164,0.9,2.66,0.0204094,1.0,1.0,120.8362,0.2034,25.7599
3946,4069.9944,0.169118,1.0,0.0,0.169118,0.9,2.65,0.0204089,0.0,1.0,120.8397,0.2155,0.1
3947,4070.1468,0.171426,1.0,0.0,0.171426,0.9,2.65,0.0204084,0.0,1.0,120.84330000000004,0.2764,0.1
3948,4070.2992,0.058196,1.0,0.0,0.058196,0.9,2.71,0.0204079,0.0,1.0,120.8468,0.311,0.1
3949,4070.4516,0.034837,1.0,0.0,0.034837,0.9,2.71,0.0204074,0.0,1.0,120.8504,0.3175,0.1
3950,4070.604,0.0232199999999999,1.0,0.0,0.0232199999999999,0.9,2.71,0.0204069,0.0,1.0,120.8539,0.3232,0.1
3951,4070.7564,0.0303769999999999,1.0,0.0,0.0303769999999999,0.9,2.71,0.0204064,0.0,1.0,120.8575,0.354,0.1
3952,4070.9088,0.083039,1.0,0.0,0.085011,0.9,2.71,0.0204059,0.0,0.9768,120.861,0.3602,0.1
3953,4071.0612,0.098587,1.0,0.0,0.110464,0.9,2.71,0.0204054,0.0,0.8924999999999998,120.8646,0.3668,0.1
3954,4071.2136,0.1295069999999999,0.0,0.0,0.160466,0.9,2.65,0.0204048,1.0,0.8071,120.8681,0.36,1.1063
3955,4071.366,0.135973,0.0,0.0,0.136603,0.9,2.65,0.0204043,1.0,0.9954,120.8717,0.3335,1.2345
3956,4071.5184,0.0892049999999999,0.0,0.0,0.0892049999999999,0.9,2.65,0.0204038,0.0,1.0,120.8752,0.3195,0.6891
3957,4071.6708,0.089143,0.0,0.0,0.089143,0.9,2.65,0.0204033,0.0,1.0,120.8788,0.3842,0.1799
3958,4071.8232,0.099986,0.0,0.0,0.099986,0.9,2.65,0.0204028,0.0,1.0,120.8823,0.3633,0.3393
3959,4071.9756,0.100591,1.0,0.0,0.100591,0.9,2.71,0.0204022999999999,0.0,1.0,120.8859,0.4273,0.1
3960,4072.128,0.079034,1.0,0.0,0.079034,0.9,2.71,0.0204018,0.0,1.0,120.8894,0.4349,0.1
3961,4072.2804,0.0332089999999999,1.0,0.0,0.0332089999999999,0.9,2.71,0.0204013,0.0,1.0,120.893,0.4071,0.1
3962,4072.4328,0.060186,1.0,0.0,0.060186,0.9,2.71,0.0204007999999999,0.0,1.0,120.8965,0.3772,0.1
3963,4072.5852,0.032081,1.0,0.0,0.032081,0.9,2.71,0.0204003,0.0,1.0,120.9001,0.2092,0.1
3964,4072.7376,0.135945,0.0,0.0,0.210246,0.9,2.71,0.0203998,1.0,0.6466,120.9036,0.1311,317.6243
3965,4072.89,0.155421,0.0,0.0,0.209738,0.9,2.65,0.0203993,1.0,0.741,120.9072,0.1315,311.9815
3966,4073.0424,0.160948,0.0,0.0,0.191475,0.9,2.65,0.0203987,1.0,0.8406,120.9107,0.0912,514.4630000000001
3967,4073.1948,0.211253,0.0,0.0,0.217177,0.9,2.65,0.0203982,1.0,0.9727,120.9143,0.107,595.3737
3968,4073.3472,0.21895,0.0,0.0,0.21895,0.9,2.65,0.0203977,1.0,1.0,120.91780000000004,0.0943,799.3900999999997
3969,4073.4996,0.231352,0.0,0.0,0.231352,0.9,2.65,0.0203972,1.0,1.0,120.9214,0.0915,1065.7175
3970,4073.652,0.22537,0.0,0.0,0.22537,0.9,2.65,0.0203967,1.0,1.0,120.9249,0.0688,1527.802
3971,4073.8044,0.227848,0.0,0.0,0.227848,0.9,2.65,0.0203962,1.0,1.0,120.92850000000004,0.0815,1227.165
3972,4073.9568,0.234175,0.0,0.0,0.234175,0.9,2.65,0.0203957,1.0,1.0,120.932,0.0682,1818.5057
3973,4074.1092,0.226217,0.0,0.0,0.226217,0.9,2.65,0.0203952,1.0,1.0,120.9356,0.0834,1145.9927
3974,4074.2616,0.229109,0.0,0.0,0.229109,0.9,2.65,0.0203947,1.0,1.0,120.9391,0.0925,1000.453
3975,4074.414,0.212011,0.0,0.0,0.212011,0.9,2.65,0.0203942,1.0,1.0,120.9427,0.0914,747.3804
3976,4074.5664,0.132267,0.0,0.0,0.187461,0.9,2.65,0.0203937,1.0,0.7056,120.9462,0.0753,663.232
3977,4074.7188,0.13824,0.0,0.0,0.201068,0.9,2.65,0.0203932,1.0,0.6875,120.9498,0.0599,500.0
3978,4074.8712,0.0864049999999999,1.0,0.0,0.120595,0.9,2.71,0.0203926,0.0,0.7165,120.9533,0.0678,0.1
3979,4075.0236,0.065084,1.0,0.0,0.0851289999999999,0.9,2.71,0.0203921,0.0,0.7644999999999998,120.9568,0.0639,0.1
3980,4075.176,0.020188,1.0,0.0,0.130847,0.9,2.71,0.0203916,0.0,0.1543,120.9604,0.0686,0.1
3981,4075.3284,0.0165709999999999,1.0,0.0,0.068535,0.9,2.71,0.0203911,0.0,0.2418,120.9639,0.0432,0.1
3982,4075.4808,0.002294,1.0,0.0,0.002294,0.9,2.71,0.0203906,0.0,1.0,120.9675,0.0525,0.1
3983,4075.6332,0.0,1.0,0.0,0.0,0.9,2.71,0.0203900999999999,0.0,1.0,120.971,0.0558,0.1
3984,4075.7856,0.0,1.0,0.0,0.0,0.9,2.71,0.0203895999999999,0.0,1.0,120.9746,0.0514,0.1
3985,4075.938,0.0,1.0,0.0,0.0,0.9,2.71,0.0203891,0.0,1.0,120.9781,0.0496,0.1
3986,4076.0904,0.0,1.0,0.0,0.0,0.9,2.71,0.0203886,0.0,1.0,120.9817,0.0413,0.1
3987,4076.2428,0.004402,1.0,0.0,0.004402,0.9,2.71,0.0203880999999999,0.0,1.0,120.9852,0.0581,0.1
3988,4076.3952,0.003868,1.0,0.0,0.003868,0.9,2.71,0.0203876,0.0,1.0,120.9887,0.0935,0.1
3989,4076.5476,0.0,1.0,0.0,0.0,0.9,2.71,0.0203871,0.0,1.0,120.9923,0.1084,0.1
3990,4076.7,0.0032909999999999,1.0,0.0,0.0032909999999999,0.9,2.71,0.0203865999999999,0.0,1.0,120.9958,0.1712,0.1
3991,4076.8524,0.0803139999999999,0.0,0.0,0.1047049999999999,0.9,2.71,0.0203860999999999,0.0,0.7671,120.9994,0.1729,0.2
3992,4077.0048,0.0839899999999999,0.0,0.0,0.0839899999999999,0.9,2.65,0.0203854999999999,0.0,1.0,121.0029,0.1979,0.5
3993,4077.1572,0.0884319999999999,0.0,0.0,0.0884319999999999,0.9,2.71,0.020385,0.0,1.0,121.0065,0.2992,1.0
3994,4077.3096,0.1242619999999999,0.0,0.0,0.1242619999999999,0.9,2.71,0.0203845,0.0,1.0,121.01,0.3751,2.0
3995,4077.462,0.123826,0.0,0.0,0.143069,0.9,2.71,0.020384,0.0,0.8655,121.0135,0.4239,3.0
3996,4077.6144,0.130244,0.0,0.0,0.133162,0.9,2.71,0.0203835,0.0,0.9781,121.01710000000004,0.4657,4.0
3997,4077.7668,0.124321,0.0,0.0,0.124321,0.9,2.71,0.020383,0.0,1.0,121.0206,0.4447,5.0
3998,4077.9192,0.112171,0.0,0.0,0.112171,0.9,2.71,0.0203824999999999,0.0,1.0,121.0242,0.3236,98.0
3999,4078.0716,0.180021,0.0,0.0,0.180021,0.9,2.71,0.020382,0.0,1.0,121.0277,0.1482,100.0
4000,4078.224,0.195942,0.0,0.0,0.195942,0.9,2.65,0.0203815,1.0,1.0,121.0312,0.1161,333.2636
4001,4078.3764,0.207132,0.0,0.0,0.211777,0.9,2.65,0.020381,1.0,0.9781,121.0348,0.0882,795.9131999999997
4002,4078.5288,0.2095739999999999,0.0,0.0,0.2095739999999999,0.9,2.65,0.0203805,1.0,1.0,121.0383,0.0717,1073.8445
4003,4078.6812,0.2018299999999999,0.0,0.0,0.2026079999999999,0.9,2.65,0.02038,1.0,0.9962,121.0419,0.0778,833.2387999999999
4004,4078.8336,0.175304,0.0,0.0,0.191744,0.9,2.65,0.0203795,1.0,0.9143,121.0454,0.0709,787.3325
4005,4078.986,0.14957,0.0,0.0,0.162321,0.9,2.65,0.0203789999999999,1.0,0.9214000000000002,121.0489,0.0905,304.8204
4006,4079.1384,0.139536,0.0,0.0,0.1562839999999999,0.9,2.65,0.0203785,1.0,0.8928,121.0525,0.1033,209.0964
4007,4079.2908,0.097661,1.0,0.0,0.1388319999999999,0.9,2.71,0.020378,0.0,0.7034,121.056,0.0983,0.1
4008,4079.4432,0.0665419999999999,1.0,0.0,0.079095,0.9,2.71,0.0203774,0.0,0.8413,121.05950000000004,0.084,0.1
4009,4079.5956,0.064108,1.0,0.0,0.064108,0.9,2.71,0.0203769,0.0,1.0,121.0631,0.0527,0.1
4010,4079.748,0.019396,1.0,0.0,0.019396,0.9,2.71,0.0203764,0.0,1.0,121.0666,0.0477,0.1
4011,4079.9004,0.107415,1.0,0.0,0.107415,0.9,2.71,0.0203759,0.0,1.0,121.07020000000004,0.0576,0.1
4012,4080.0528,0.1934799999999999,0.0,0.0,0.1934799999999999,0.9,2.65,0.0203754,1.0,1.0,121.0737,0.0592,1036.1194
4013,4080.2052,0.22858,0.0,0.0,0.22858,0.9,2.65,0.0203749,1.0,1.0,121.0772,0.0614,1889.5699
4014,4080.3576,0.22844,0.0,0.0,0.22844,0.9,2.65,0.0203744,1.0,1.0,121.0808,0.0673,1668.061
4015,4080.51,0.22485,0.0,0.0,0.22485,0.9,2.65,0.0203739,1.0,1.0,121.0843,0.0568,1937.8217
4016,4080.6624,0.230946,0.0,0.0,0.230946,0.9,2.65,0.0203734,1.0,1.0,121.0878,0.0541,2294.6868
4017,4080.8148,0.231153,0.0,0.0,0.231153,0.9,2.65,0.0203729,1.0,1.0,121.0914,0.0708,1629.2515
4018,4080.9672,0.2145889999999999,0.0,0.0,0.2145889999999999,0.9,2.65,0.0203724,1.0,1.0,121.0949,0.0719,1173.0634
4019,4081.1196,0.2021069999999999,0.0,0.0,0.2021069999999999,0.9,2.65,0.0203719,1.0,1.0,121.0984,0.0902,638.4656
4020,4081.272,0.193055,0.0,0.0,0.193055,0.9,2.65,0.0203714,1.0,1.0,121.102,0.096,479.0526
4021,4081.4244,0.2091579999999999,0.0,0.0,0.2091579999999999,0.9,2.65,0.0203709,1.0,1.0,121.1055,0.0906,721.0294
4022,4081.5768,0.210893,0.0,0.0,0.210893,0.9,2.65,0.0203704,1.0,1.0,121.109,0.0858,822.4001
4023,4081.7292,0.210711,0.0,0.0,0.210711,0.9,2.65,0.0203699,1.0,1.0,121.1126,0.0849,835.4898
4024,4081.8816,0.2188949999999999,0.0,0.0,0.221156,0.9,2.65,0.0203694,1.0,0.9898,121.1161,0.0763,1208.6609
4025,4082.034,0.218926,0.0,0.0,0.2248099999999999,0.9,2.65,0.0203689,1.0,0.9738000000000002,121.1196,0.068,1536.3141
4026,4082.1864,0.218726,0.0,0.0,0.218726,0.9,2.65,0.0203684,1.0,1.0,121.1232,0.0833,1001.2117
4027,4082.3388,0.210983,0.0,0.0,0.210983,0.9,2.65,0.0203679,1.0,1.0,121.12670000000004,0.086,820.5887
4028,4082.4912,0.202535,0.0,0.0,0.202535,0.9,2.65,0.0203674,1.0,1.0,121.1302,0.0823,757.1146
4029,4082.6436,0.206371,0.0,0.0,0.206371,0.9,2.65,0.0203668,1.0,1.0,121.1338,0.0728,990.8121
4030,4082.796,0.2011339999999999,0.0,0.0,0.2011339999999999,0.9,2.65,0.0203662999999999,1.0,1.0,121.1373,0.0874,663.9156
4031,4082.9484,0.209972,0.0,0.0,0.209972,0.9,2.65,0.0203658,1.0,1.0,121.1408,0.0767,976.0095
4032,4083.1008,0.186888,0.0,0.0,0.186888,0.9,2.65,0.0203653,1.0,1.0,121.1444,0.0707,721.7854999999997
4033,4083.2532,0.203567,0.0,0.0,0.203567,0.9,2.65,0.0203648,1.0,1.0,121.1479,0.0559999999999999,1331.0193
4034,4083.4056,0.2077639999999999,0.0,0.0,0.2077639999999999,0.9,2.65,0.0203643,1.0,1.0,121.1514,0.0685,1111.2472
4035,4083.558,0.2072969999999999,0.0,0.0,0.2072969999999999,0.9,2.65,0.0203638,1.0,1.0,121.155,0.0824,825.092
4036,4083.7104,0.200297,0.0,0.0,0.200297,0.9,2.65,0.0203632999999999,1.0,1.0,121.1585,0.0902,617.8633
4037,4083.8628,0.201462,0.0,0.0,0.201462,0.9,2.65,0.0203627999999999,1.0,1.0,121.162,0.0969999999999999,547.732
4038,4084.0152,0.2109489999999999,0.0,0.0,0.2109489999999999,0.9,2.65,0.0203623,1.0,1.0,121.1655,0.0902,751.5605
4039,4084.1676,0.222034,0.0,0.0,0.222034,0.9,2.65,0.0203618,1.0,1.0,121.1691,0.0821,1090.1643
4040,4084.32,0.2162079999999999,0.0,0.0,0.2162079999999999,0.9,2.65,0.0203613,1.0,1.0,121.1726,0.1314,352.4012
4041,4084.4724,0.22483,0.0,0.0,0.22483,0.9,2.65,0.0203608,1.0,1.0,121.1761,0.1197,526.4945
4042,4084.6248,0.222526,0.0,0.0,0.2338579999999999,0.9,2.65,0.0203602999999999,1.0,0.9515,121.1797,0.098,974.1866000000005
4043,4084.7772,0.243052,0.0,0.0,0.244029,0.9,2.65,0.0203597999999999,1.0,0.9960000000000002,121.18320000000004,0.0901,1385.6498
4044,4084.9296,0.21318,0.0,0.0,0.21318,0.9,2.65,0.0203593,1.0,1.0,121.1867,0.1245,384.3982
4045,4085.082,0.192028,0.0,0.0,0.192028,0.9,2.65,0.0203588,1.0,1.0,121.1902,0.2181,37.4711
4046,4085.2344,0.21075,0.0,0.0,0.218822,0.9,2.65,0.0203583,1.0,0.9631,121.1938,0.2619,24.7241
4047,4085.3868,0.152658,0.0,0.0,0.152658,0.9,2.65,0.0203578,1.0,1.0,121.1973,0.2923,3.8928
4048,4085.5392,0.186628,0.0,0.0,0.207357,0.9,2.65,0.0203573,1.0,0.9,121.2008,0.3211,5.8784
4049,4085.6916,0.188183,0.0,0.0,0.211948,0.9,2.65,0.0203567999999999,1.0,0.8879,121.2043,0.2655,20.2227
4050,4085.844,0.200499,0.0,0.0,0.209284,0.9,2.65,0.0203562999999999,1.0,0.958,121.2079,0.1641,157.5934
4051,4085.9964,0.200272,0.0,0.0,0.200272,0.9,2.65,0.0203558,1.0,1.0,121.2114,0.1722,112.9034
4052,4086.1488,0.1980579999999999,0.0,0.0,0.1980579999999999,0.9,2.65,0.0203553,1.0,1.0,121.2149,0.099,494.0693
4053,4086.3012,0.197642,0.0,0.0,0.197642,0.9,2.65,0.0203548,1.0,1.0,121.2185,0.0788999999999999,742.5795
4054,4086.4536,0.197212,0.0,0.0,0.197212,0.9,2.65,0.0203543,1.0,1.0,121.222,0.1,475.8996
4055,4086.606,0.1967819999999999,0.0,0.0,0.1967819999999999,0.9,2.65,0.0203538,1.0,1.0,121.2255,0.1074,404.8787
4056,4086.7584,0.2048969999999999,0.0,0.0,0.2048969999999999,0.9,2.65,0.0203532999999999,1.0,1.0,121.22900000000004,0.1025,520.7875
4057,4086.9108,0.197995,0.0,0.0,0.197995,0.9,2.65,0.0203528,1.0,1.0,121.2326,0.1003,479.6011
4058,4087.0632,0.192446,0.0,0.0,0.192446,0.9,2.65,0.0203522,1.0,1.0,121.2361,0.1208,283.351
4059,4087.2156,0.203396,0.0,0.0,0.203396,0.9,2.65,0.0203517,1.0,1.0,121.2396,0.1478,198.2323
4060,4087.368,0.201542,0.0,0.0,0.201542,0.9,2.65,0.0203512,1.0,1.0,121.2431,0.1661,130.9497
4061,4087.5204,0.203947,0.0,0.0,0.203947,0.9,2.65,0.0203507,1.0,1.0,121.2466,0.177,109.2297
4062,4087.6728,0.202649,0.0,0.0,0.2118969999999999,0.9,2.65,0.0203502,1.0,0.9564,121.2502,0.1804,118.0386
4063,4087.8252,0.184041,0.0,0.0,0.184041,0.9,2.65,0.0203497,1.0,1.0,121.2537,0.151,129.9009
4064,4087.9776,0.165168,0.0,0.0,0.165168,0.9,2.65,0.0203492,1.0,1.0,121.2572,0.1532,87.6461
4065,4088.13,0.205559,0.0,0.0,0.208701,0.9,2.65,0.0203487,1.0,0.9849000000000002,121.26070000000004,0.1541,191.6687
4066,4088.2824,0.200673,0.0,0.0,0.206637,0.9,2.65,0.0203482,1.0,0.9711,121.2643,0.1307,300.024
4067,4088.4348,0.176598,0.0,0.0,0.176598,0.9,2.65,0.0203477,1.0,1.0,121.2678,0.0938,370.3861
4068,4088.5872,0.188657,0.0,0.0,0.1945849999999999,0.9,2.65,0.0203472,1.0,0.9695,121.2713,0.0785,708.6055
4069,4088.7396,0.178691,0.0,0.0,0.178691,0.9,2.65,0.0203467,1.0,1.0,121.27480000000004,0.0645,705.9886
4070,4088.892,0.181786,0.0,0.0,0.181786,0.9,2.65,0.0203462,1.0,1.0,121.2783,0.0524,961.751
4071,4089.0444,0.1788799999999999,0.0,0.0,0.1788799999999999,0.9,2.65,0.0203456999999999,1.0,1.0,121.2819,0.0506,945.8381
4072,4089.1968,0.1770819999999999,0.0,0.0,0.1770819999999999,0.9,2.65,0.0203452,1.0,1.0,121.2854,0.0598,756.5358
4073,4089.3492,0.1791359999999999,0.0,0.0,0.1791359999999999,0.9,2.65,0.0203447,1.0,1.0,121.2889,0.0859,457.3945
4074,4089.5016,0.182794,0.0,0.0,0.182794,0.9,2.65,0.0203442,1.0,1.0,121.2924,0.0897,451.9026
4075,4089.654000000001,0.185608,0.0,0.0,0.185608,0.9,2.65,0.0203437,1.0,1.0,121.2959,0.0943,432.9435
4076,4089.8064,0.189876,0.0,0.0,0.189876,0.9,2.65,0.0203432,1.0,1.0,121.2994,0.0955,456.4961
4077,4089.9588,0.185067,0.0,0.0,0.185067,0.9,2.65,0.0203427,1.0,1.0,121.303,0.0849,520.5426
4078,4090.1112,0.185368,0.0,0.0,0.185368,0.9,2.65,0.0203422,1.0,1.0,121.30650000000004,0.0782,600.9406
4079,4090.2636,0.191074,0.0,0.0,0.191074,0.9,2.65,0.0203417,1.0,1.0,121.31,0.0853,576.5374
4080,4090.416,0.188366,0.0,0.0,0.188366,0.9,2.65,0.0203412,1.0,1.0,121.3135,0.085,551.4830000000001
4081,4090.5684,0.186494,0.0,0.0,0.186494,0.9,2.65,0.0203407,1.0,1.0,121.317,0.0781,614.9032
4082,4090.7208,0.192318,0.0,0.0,0.192318,0.9,2.65,0.0203402,1.0,1.0,121.3206,0.0835,613.0069
4083,4090.8732,0.18949,0.0,0.0,0.192845,0.9,2.65,0.0203397,1.0,0.9826,121.3241,0.0967,470.3483
4084,4091.0256,0.187439,0.0,0.0,0.187439,0.9,2.65,0.0203391999999999,1.0,1.0,121.3276,0.096,432.3049
4085,4091.178,0.184029,0.0,0.0,0.184029,0.9,2.65,0.0203387,1.0,1.0,121.3311,0.1198,247.6711
4086,4091.3304,0.1756609999999999,0.0,0.0,0.1756609999999999,0.9,2.65,0.0203382,1.0,1.0,121.3346,0.1839,56.3003
4087,4091.4828,0.185685,0.0,0.0,0.185685,0.9,2.65,0.0203377,1.0,1.0,121.3381,0.2341,23.9224
4088,4091.6352,0.176196,0.0,0.0,0.186284,0.9,2.65,0.0203372,1.0,0.9458,121.3417,0.236,23.239
4089,4091.7876,0.184964,0.0,0.0,0.201414,0.9,2.65,0.0203367,1.0,0.9183,121.3452,0.2361,30.6227
4090,4091.94,0.188555,0.0,0.0,0.188555,0.9,2.65,0.0203362,1.0,1.0,121.3487,0.2144,37.9133
4091,4092.0924,0.17087,0.0,0.0,0.17087,0.9,2.65,0.0203356999999999,1.0,1.0,121.3522,0.2237,22.5547
4092,4092.2448,0.162297,0.0,0.0,0.162297,0.9,2.65,0.0203352,1.0,1.0,121.3557,0.1664,63.1647
4093,4092.3972,0.189585,0.0,0.0,0.189585,0.9,2.65,0.0203347,1.0,1.0,121.3592,0.1177,286.6426
4094,4092.5496,0.190796,0.0,0.0,0.203728,0.9,2.65,0.0203342,1.0,0.9365000000000002,121.3627,0.1239,327.082
4095,4092.702,0.197196,0.0,0.0,0.201449,0.9,2.65,0.0203337,1.0,0.9789000000000002,121.3662,0.1352,248.2011
4096,4092.8544,0.194166,0.0,0.0,0.196149,0.9,2.65,0.0203332,1.0,0.9899,121.3698,0.1303,249.0213
4097,4093.0068,0.191359,0.0,0.0,0.1930599999999999,0.9,2.65,0.0203327,1.0,0.9912,121.3733,0.1093,363.6071
4098,4093.1592,0.195946,0.0,0.0,0.195946,0.9,2.65,0.0203322,1.0,1.0,121.3768,0.1057,412.8905
4099,4093.3116,0.187674,0.0,0.0,0.187674,0.9,2.65,0.0203317,1.0,1.0,121.3803,0.1121,310.8601
4100,4093.464,0.190473,0.0,0.0,0.1930339999999999,0.9,2.65,0.0203312,1.0,0.9867,121.3838,0.1096,361.1103
4101,4093.6164,0.192674,0.0,0.0,0.200605,0.9,2.65,0.0203307,1.0,0.9605,121.3873,0.0909,611.7495
4102,4093.7688,0.174981,0.0,0.0,0.185853,0.9,2.65,0.0203302,1.0,0.9415,121.3908,0.0857,519.4448
4103,4093.9212,0.1662579999999999,0.0,0.0,0.171376,0.9,2.65,0.0203297,1.0,0.9701,121.3943,0.0889,372.6953
4104,4094.0736,0.164573,0.0,0.0,0.164573,0.9,2.65,0.0203292,1.0,1.0,121.3979,0.0998,261.8291
4105,4094.226,0.17003,0.0,0.0,0.174521,0.9,2.65,0.0203287,1.0,0.9743,121.4014,0.1134,237.6103
4106,4094.3784,0.153659,0.0,0.0,0.153659,0.9,2.71,0.0203282,1.0,1.0,121.4049,0.0805,319.4388
4107,4094.5308,0.086276,1.0,0.0,0.086276,0.9,2.71,0.0203277,0.0,1.0,121.4084,0.214,0.1
4108,4094.6832,0.17395,1.0,0.0,0.178075,0.9,2.71,0.0203272,0.0,0.9768,121.4119,0.2925,0.1
4109,4094.8356,0.1793019999999999,0.0,0.0,0.1793019999999999,0.9,2.65,0.0203267,1.0,1.0,121.4154,0.2595,1.0
4110,4094.988,0.181288,0.0,0.0,0.183551,0.9,2.65,0.0203262,1.0,0.9877,121.4189,0.3714,1.3372
4111,4095.1404,0.185604,0.0,0.0,0.202253,0.9,2.65,0.0203257,1.0,0.9177,121.4224,0.3841,1.4496
4112,4095.2928,0.182843,0.0,0.0,0.1908,0.9,2.65,0.0203252,1.0,0.9583,121.4259,0.4382,0.3827
4113,4095.4452,0.188442,0.0,0.0,0.217659,0.9,2.65,0.0203247,1.0,0.8658,121.4294,0.4492,0.4999
4114,4095.5976,0.188817,0.0,0.0,0.21428,0.9,2.65,0.0203242,1.0,0.8812,121.4329,0.4746,0.2773
4115,4095.75,0.207724,0.0,0.0,0.236311,0.9,2.65,0.0203237,1.0,0.879,121.4364,0.4879,0.3159
4116,4095.9024,0.2206449999999999,0.0,0.0,0.233337,0.9,2.65,0.0203232,1.0,0.9456000000000002,121.44,0.3611,4.1348
4117,4096.0548,0.23565,0.0,0.0,0.247102,0.9,2.65,0.0203227,1.0,0.9537000000000002,121.4435,0.3173,13.2048
4118,4096.2072,0.229729,0.0,0.0,0.2320199999999999,0.9,2.65,0.0203222,1.0,0.9901,121.447,0.3723,3.2036
4119,4096.3596,0.2321099999999999,0.0,0.0,0.255758,0.9,2.65,0.0203217,1.0,0.9075,121.4505,0.2749,37.3152
4120,4096.512,0.23506,0.0,0.0,0.271936,0.9,2.65,0.0203212,1.0,0.8644,121.454,0.2671,59.1579
4121,4096.6644,0.233512,0.0,0.0,0.272434,0.9,2.65,0.0203207,1.0,0.8570999999999999,121.4575,0.2742,51.43899999999999
4122,4096.8168,0.223439,0.0,0.0,0.229373,0.9,2.65,0.0203202,1.0,0.9741,121.461,0.2788,21.1576
4123,4096.9692,0.22673,0.0,0.0,0.243151,0.9,2.65,0.0203197,1.0,0.9325000000000002,121.4645,0.2489,50.7631
4124,4097.1216,0.2249449999999999,0.0,0.0,0.232661,0.9,2.65,0.0203192,1.0,0.9668000000000002,121.468,0.2761,23.7833
4125,4097.274,0.22562,0.0,0.0,0.2308639999999999,0.9,2.65,0.0203187,1.0,0.9773,121.4715,0.2739,24.0954
4126,4097.4264,0.212596,0.0,0.0,0.212596,0.9,2.65,0.0203182,1.0,1.0,121.475,0.2728,17.5955
